date,ticker,Index,Type,N
2018-01-12 00:00:00+00:00,FB,19962,Bad,1329.0
2018-02-01 00:00:00+00:00,FB,19975,Neutral,4486.0
2018-03-19 00:00:00+00:00,FB,20006,Bad,1574.0
2018-03-20 00:00:00+00:00,FB,20007,Bad,4581.0
2018-04-11 00:00:00+00:00,FB,20023,Bad,5791.0
2018-04-26 00:00:00+00:00,FB,20034,Bad,4309.0
2018-07-26 00:00:00+00:00,FB,20097,Bad,14275.0
2018-10-31 00:00:00+00:00,FB,20164,Bad,7749.0
2018-12-20 00:00:00+00:00,FB,20198,Bad,2384.0
2019-01-31 00:00:00+00:00,FB,20225,Good,3068.0
2019-03-14 00:00:00+00:00,FB,20254,Bad,823.0
2019-04-25 00:00:00+00:00,FB,20284,Good,3536.0
2019-06-04 00:00:00+00:00,FB,20311,Bad,1346.0
2019-10-31 00:00:00+00:00,FB,20415,Good,2552.0
2019-12-13 00:00:00+00:00,FB,20444,Bad,873.0
2020-01-30 00:00:00+00:00,FB,20475,Bad,2600.0
2011-02-04 00:00:00+00:00,GLD,20785,Good,59.0
2011-03-18 00:00:00+00:00,GLD,20814,Good,27.0
2011-03-23 00:00:00+00:00,GLD,20817,Neutral,20.0
2011-04-15 00:00:00+00:00,GLD,20834,Good,38.0
2011-04-28 00:00:00+00:00,GLD,20843,Neutral,64.0
2011-05-02 00:00:00+00:00,GLD,20845,Good,115.0
2011-08-03 00:00:00+00:00,GLD,20910,Good,154.0
2011-09-22 00:00:00+00:00,GLD,20945,Bad,152.0
2011-09-26 00:00:00+00:00,GLD,20947,Good,419.0
2011-10-17 00:00:00+00:00,GLD,20961,Neutral,62.0
2011-12-29 00:00:00+00:00,GLD,21011,Neutral,134.0
2012-01-23 00:00:00+00:00,GLD,21026,Good,68.0
2012-01-26 00:00:00+00:00,GLD,21029,Good,100.0
2012-02-03 00:00:00+00:00,GLD,21035,Bad,67.0
2012-02-10 00:00:00+00:00,GLD,21040,Good,102.0
2012-02-23 00:00:00+00:00,GLD,21048,Good,121.0
2012-03-01 00:00:00+00:00,GLD,21053,Neutral,291.0
2012-04-04 00:00:00+00:00,GLD,21077,Neutral,90.0
2012-04-26 00:00:00+00:00,GLD,21093,Good,102.0
2012-05-23 00:00:00+00:00,GLD,21112,Bad,106.0
2012-06-04 00:00:00+00:00,GLD,21119,Good,233.0
2012-08-10 00:00:00+00:00,GLD,21167,Good,56.0
2012-08-14 00:00:00+00:00,GLD,21169,Neutral,74.0
2012-08-23 00:00:00+00:00,GLD,21176,Good,175.0
2012-08-31 00:00:00+00:00,GLD,21182,Good,97.0
2012-09-14 00:00:00+00:00,GLD,21191,Good,204.0
2012-10-15 00:00:00+00:00,GLD,21211,Neutral,92.0
2012-11-07 00:00:00+00:00,GLD,21228,Good,123.0
2012-12-13 00:00:00+00:00,GLD,21252,Bad,138.0
2012-12-19 00:00:00+00:00,GLD,21256,Bad,167.0
2013-01-04 00:00:00+00:00,GLD,21266,Bad,144.0
2013-02-15 00:00:00+00:00,GLD,21295,Bad,149.0
2013-02-21 00:00:00+00:00,GLD,21298,Bad,265.0
2013-03-18 00:00:00+00:00,GLD,21315,Good,218.0
2013-04-15 00:00:00+00:00,GLD,21335,Bad,1236.0
2013-06-20 00:00:00+00:00,GLD,21382,Bad,469.0
2013-06-26 00:00:00+00:00,GLD,21386,Bad,334.0
2013-11-25 00:00:00+00:00,GLD,21490,Neutral,396.0
2013-12-19 00:00:00+00:00,GLD,21507,Bad,542.0
2013-12-31 00:00:00+00:00,GLD,21514,Bad,308.0
2014-01-21 00:00:00+00:00,GLD,21527,Good,307.0
2014-02-03 00:00:00+00:00,GLD,21536,Good,182.0
2014-03-03 00:00:00+00:00,GLD,21555,Neutral,264.0
2014-03-07 00:00:00+00:00,GLD,21559,Good,202.0
2014-03-24 00:00:00+00:00,GLD,21570,Neutral,253.0
2014-04-21 00:00:00+00:00,GLD,21590,Bad,169.0
2014-05-27 00:00:00+00:00,GLD,21615,Bad,290.0
2014-08-21 00:00:00+00:00,GLD,21676,Bad,287.0
2014-09-18 00:00:00+00:00,GLD,21695,Bad,267.0
2014-10-30 00:00:00+00:00,GLD,21724,Bad,288.0
2015-02-17 00:00:00+00:00,GLD,21796,Bad,270.0
2015-06-18 00:00:00+00:00,GLD,21882,Bad,190.0
2015-06-29 00:00:00+00:00,GLD,21889,Good,180.0
2015-07-20 00:00:00+00:00,GLD,21903,Bad,545.0
2015-08-20 00:00:00+00:00,GLD,21926,Good,291.0
2015-10-02 00:00:00+00:00,GLD,21956,Good,150.0
2015-12-03 00:00:00+00:00,GLD,21997,Bad,228.0
2015-12-17 00:00:00+00:00,GLD,22007,Good,220.0
2016-02-19 00:00:00+00:00,GLD,22049,Good,443.0
2016-03-17 00:00:00+00:00,GLD,22068,Good,345.0
2016-03-28 00:00:00+00:00,GLD,22075,Bad,224.0
2016-05-19 00:00:00+00:00,GLD,22113,Bad,372.0
2016-06-16 00:00:00+00:00,GLD,22132,Good,383.0
2016-06-24 00:00:00+00:00,GLD,22138,Good,505.0
2016-11-18 00:00:00+00:00,GLD,22239,Bad,272.0
2016-12-15 00:00:00+00:00,GLD,22257,Bad,503.0
2017-04-17 00:00:00+00:00,GLD,22340,Neutral,293.0
2017-09-21 00:00:00+00:00,GLD,22450,Bad,277.0
2018-04-02 00:00:00+00:00,GLD,22580,Good,130.0
2018-04-18 00:00:00+00:00,GLD,22592,Good,172.0
2018-08-13 00:00:00+00:00,GLD,22673,Bad,173.0
2018-10-11 00:00:00+00:00,GLD,22714,Good,226.0
2018-12-10 00:00:00+00:00,GLD,22754,Neutral,215.0
2019-01-28 00:00:00+00:00,GLD,22786,Good,232.0
2019-02-19 00:00:00+00:00,GLD,22801,Good,241.0
2019-03-04 00:00:00+00:00,GLD,22810,Bad,219.0
2019-03-21 00:00:00+00:00,GLD,22823,Neutral,162.0
2019-05-13 00:00:00+00:00,GLD,22860,Good,122.0
2019-06-14 00:00:00+00:00,GLD,22883,Good,163.0
2019-06-20 00:00:00+00:00,GLD,22887,Good,417.0
2019-08-01 00:00:00+00:00,GLD,22916,Bad,235.0
2019-08-26 00:00:00+00:00,GLD,22933,Good,443.0
2019-09-23 00:00:00+00:00,GLD,22952,Good,234.0
2020-01-06 00:00:00+00:00,GLD,23022,Good,413.0
2020-01-27 00:00:00+00:00,GLD,23036,Good,312.0
2020-02-03 00:00:00+00:00,GLD,23041,Good,299.0
2020-02-18 00:00:00+00:00,GLD,23051,Good,278.0
2020-03-06 00:00:00+00:00,GLD,23064,Good,429.0
2011-07-28 00:00:00+00:00,IWM,23470,Good,68.0
2011-08-17 00:00:00+00:00,IWM,23484,Good,32.0
2011-11-01 00:00:00+00:00,IWM,23536,Neutral,77.0
2012-02-13 00:00:00+00:00,IWM,23605,Bad,73.0
2012-03-01 00:00:00+00:00,IWM,23617,Bad,114.0
2012-03-05 00:00:00+00:00,IWM,23619,Bad,169.0
2012-03-09 00:00:00+00:00,IWM,23623,Good,84.0
2012-08-02 00:00:00+00:00,IWM,23725,Bad,127.0
2012-09-05 00:00:00+00:00,IWM,23748,Neutral,93.0
2012-09-14 00:00:00+00:00,IWM,23755,Bad,71.0
2012-10-01 00:00:00+00:00,IWM,23766,Good,54.0
2012-10-31 00:00:00+00:00,IWM,23787,Bad,24.0
2012-11-26 00:00:00+00:00,IWM,23803,Neutral,48.0
2012-12-13 00:00:00+00:00,IWM,23816,Bad,99.0
2013-01-16 00:00:00+00:00,IWM,23838,Bad,90.0
2013-02-19 00:00:00+00:00,IWM,23860,Bad,133.0
2013-04-16 00:00:00+00:00,IWM,23900,Bad,203.0
2013-06-03 00:00:00+00:00,IWM,23933,Bad,194.0
2013-07-08 00:00:00+00:00,IWM,23957,Neutral,167.0
2013-10-25 00:00:00+00:00,IWM,24034,Neutral,120.0
2013-12-11 00:00:00+00:00,IWM,24065,Bad,135.0
2013-12-12 00:00:00+00:00,IWM,24066,Bad,266.0
2014-01-02 00:00:00+00:00,IWM,24079,Neutral,120.0
2014-01-27 00:00:00+00:00,IWM,24095,Bad,249.0
2014-02-04 00:00:00+00:00,IWM,24101,Bad,221.0
2014-03-14 00:00:00+00:00,IWM,24128,Bad,316.0
2014-04-07 00:00:00+00:00,IWM,24144,Bad,280.0
2014-05-07 00:00:00+00:00,IWM,24166,Bad,380.0
2014-06-25 00:00:00+00:00,IWM,24200,Bad,286.0
2014-07-08 00:00:00+00:00,IWM,24208,Bad,250.0
2014-08-21 00:00:00+00:00,IWM,24240,Neutral,313.0
2014-09-05 00:00:00+00:00,IWM,24250,Bad,249.0
2014-09-22 00:00:00+00:00,IWM,24261,Bad,351.0
2014-10-01 00:00:00+00:00,IWM,24268,Bad,528.0
2014-12-01 00:00:00+00:00,IWM,24308,Neutral,264.0
2014-12-29 00:00:00+00:00,IWM,24327,Good,232.0
2015-01-02 00:00:00+00:00,IWM,24330,Neutral,183.0
2015-02-02 00:00:00+00:00,IWM,24350,Bad,306.0
2015-02-17 00:00:00+00:00,IWM,24360,Neutral,318.0
2015-04-27 00:00:00+00:00,IWM,24409,Bad,205.0
2015-06-15 00:00:00+00:00,IWM,24443,Good,172.0
2015-06-18 00:00:00+00:00,IWM,24446,Neutral,222.0
2015-07-06 00:00:00+00:00,IWM,24457,Good,289.0
2015-07-27 00:00:00+00:00,IWM,24472,Neutral,284.0
2015-11-09 00:00:00+00:00,IWM,24545,Good,231.0
2015-12-14 00:00:00+00:00,IWM,24568,Bad,300.0
2016-01-04 00:00:00+00:00,IWM,24581,Good,216.0
2016-02-01 00:00:00+00:00,IWM,24600,Good,262.0
2016-05-31 00:00:00+00:00,IWM,24684,Good,184.0
2016-06-09 00:00:00+00:00,IWM,24691,Neutral,142.0
2016-07-11 00:00:00+00:00,IWM,24712,Good,207.0
2016-09-12 00:00:00+00:00,IWM,24756,Bad,229.0
2016-10-27 00:00:00+00:00,IWM,24788,Bad,160.0
2016-11-07 00:00:00+00:00,IWM,24795,Good,184.0
2016-11-21 00:00:00+00:00,IWM,24804,Neutral,334.0
2017-04-03 00:00:00+00:00,IWM,24894,Neutral,248.0
2017-06-28 00:00:00+00:00,IWM,24955,Good,178.0
2017-09-28 00:00:00+00:00,IWM,25019,Good,660.0
2017-11-08 00:00:00+00:00,IWM,25047,Bad,274.0
2017-11-29 00:00:00+00:00,IWM,25060,Neutral,219.0
2017-12-04 00:00:00+00:00,IWM,25063,Good,478.0
2018-01-12 00:00:00+00:00,IWM,25090,Good,182.0
2018-02-05 00:00:00+00:00,IWM,25105,Bad,281.0
2018-07-11 00:00:00+00:00,IWM,25214,Bad,218.0
2018-07-30 00:00:00+00:00,IWM,25227,Bad,322.0
2018-09-17 00:00:00+00:00,IWM,25261,Neutral,166.0
2018-10-02 00:00:00+00:00,IWM,25272,Bad,325.0
2019-03-07 00:00:00+00:00,IWM,25377,Bad,305.0
2019-03-18 00:00:00+00:00,IWM,25384,Neutral,192.0
2019-03-25 00:00:00+00:00,IWM,25389,Bad,319.0
2019-05-06 00:00:00+00:00,IWM,25419,Good,239.0
2019-07-29 00:00:00+00:00,IWM,25477,Good,132.0
2019-08-28 00:00:00+00:00,IWM,25499,Bad,221.0
2019-11-25 00:00:00+00:00,IWM,25559,Good,188.0
2020-01-27 00:00:00+00:00,IWM,25600,Bad,211.0
2020-02-10 00:00:00+00:00,IWM,25610,Bad,165.0
2020-02-21 00:00:00+00:00,IWM,25618,Neutral,143.0
2015-01-29 00:00:00+00:00,JNUG,26912,Bad,487.0
2015-03-09 00:00:00+00:00,JNUG,26938,Bad,366.0
2015-03-19 00:00:00+00:00,JNUG,26946,Good,391.0
2015-05-26 00:00:00+00:00,JNUG,26993,Neutral,131.0
2015-06-04 00:00:00+00:00,JNUG,27000,Bad,79.0
2015-06-18 00:00:00+00:00,JNUG,27010,Neutral,188.0
2015-06-29 00:00:00+00:00,JNUG,27017,Neutral,118.0
2015-10-15 00:00:00+00:00,JNUG,27092,Good,201.0
2015-12-28 00:00:00+00:00,JNUG,27141,Neutral,58.0
2016-01-21 00:00:00+00:00,JNUG,27157,Good,59.0
2016-03-04 00:00:00+00:00,JNUG,27187,Good,111.0
2016-03-17 00:00:00+00:00,JNUG,27196,Good,131.0
2016-05-19 00:00:00+00:00,JNUG,27241,Bad,236.0
2016-06-16 00:00:00+00:00,JNUG,27260,Good,294.0
2016-06-24 00:00:00+00:00,JNUG,27266,Good,361.0
2016-08-24 00:00:00+00:00,JNUG,27308,Bad,457.0
2016-08-31 00:00:00+00:00,JNUG,27313,Neutral,1019.0
2016-11-09 00:00:00+00:00,JNUG,27361,Good,2402.0
2016-11-14 00:00:00+00:00,JNUG,27363,Bad,5296.0
2016-12-15 00:00:00+00:00,JNUG,27385,Bad,2269.0
2016-12-29 00:00:00+00:00,JNUG,27394,Good,1642.0
2016-12-30 00:00:00+00:00,JNUG,27395,Good,3933.0
2017-07-27 00:00:00+00:00,JNUG,27539,Neutral,987.0
2017-08-17 00:00:00+00:00,JNUG,27554,Neutral,669.0
2017-08-25 00:00:00+00:00,JNUG,27560,Neutral,434.0
2017-12-14 00:00:00+00:00,JNUG,27635,Good,770.0
2018-02-12 00:00:00+00:00,JNUG,27674,Neutral,1022.0
2018-03-22 00:00:00+00:00,JNUG,27701,Good,563.0
2018-06-14 00:00:00+00:00,JNUG,27760,Neutral,258.0
2018-09-27 00:00:00+00:00,JNUG,27833,Bad,354.0
2018-10-11 00:00:00+00:00,JNUG,27842,Good,370.0
2019-03-21 00:00:00+00:00,JNUG,27951,Good,355.0
2019-04-11 00:00:00+00:00,JNUG,27966,Neutral,242.0
2019-04-23 00:00:00+00:00,JNUG,27974,Bad,278.0
2019-05-02 00:00:00+00:00,JNUG,27981,Bad,483.0
2019-05-23 00:00:00+00:00,JNUG,27996,Bad,298.0
2019-06-20 00:00:00+00:00,JNUG,28015,Good,629.0
2019-08-01 00:00:00+00:00,JNUG,28044,Neutral,564.0
2019-08-13 00:00:00+00:00,JNUG,28052,Neutral,336.0
2019-12-06 00:00:00+00:00,JNUG,28131,Neutral,78.0
2019-12-12 00:00:00+00:00,JNUG,28135,Neutral,189.0
2020-02-28 00:00:00+00:00,JNUG,28187,Bad,471.0
2020-03-12 00:00:00+00:00,JNUG,28196,Bad,535.0
2020-03-13 00:00:00+00:00,JNUG,28197,Bad,1949.0
2014-06-30 00:00:00+00:00,MNKD,29331,Good,4028.0
2014-07-25 00:00:00+00:00,MNKD,29349,Neutral,1387.0
2014-08-06 00:00:00+00:00,MNKD,29357,Good,1272.0
2014-08-11 00:00:00+00:00,MNKD,29360,Good,3641.0
2015-01-23 00:00:00+00:00,MNKD,29472,Good,270.0
2015-05-08 00:00:00+00:00,MNKD,29546,Bad,1610.0
2016-01-06 00:00:00+00:00,MNKD,29711,Bad,2459.0
2016-01-14 00:00:00+00:00,MNKD,29717,Good,1328.0
2016-01-27 00:00:00+00:00,MNKD,29725,Good,1210.0
2016-02-04 00:00:00+00:00,MNKD,29731,Neutral,944.0
2016-03-14 00:00:00+00:00,MNKD,29757,Bad,594.0
2016-10-21 00:00:00+00:00,MNKD,29912,Neutral,1211.0
2016-11-10 00:00:00+00:00,MNKD,29926,Good,1464.0
2016-12-20 00:00:00+00:00,MNKD,29952,Good,2014.0
2017-01-13 00:00:00+00:00,MNKD,29968,Good,811.0
2017-03-17 00:00:00+00:00,MNKD,30011,Good,777.0
2017-05-08 00:00:00+00:00,MNKD,30047,Good,1148.0
2017-07-14 00:00:00+00:00,MNKD,30094,Good,532.0
2017-08-17 00:00:00+00:00,MNKD,30118,Good,465.0
2017-08-31 00:00:00+00:00,MNKD,30128,Good,1041.0
2017-09-29 00:00:00+00:00,MNKD,30148,Good,886.0
2017-11-02 00:00:00+00:00,MNKD,30171,Bad,1025.0
2017-11-08 00:00:00+00:00,MNKD,30175,Bad,1523.0
2018-01-25 00:00:00+00:00,MNKD,30226,Good,901.0
2018-04-06 00:00:00+00:00,MNKD,30276,Bad,647.0
2018-04-25 00:00:00+00:00,MNKD,30289,Good,645.0
2018-08-03 00:00:00+00:00,MNKD,30359,Bad,609.0
2018-09-04 00:00:00+00:00,MNKD,30380,Good,1069.0
2018-12-20 00:00:00+00:00,MNKD,30454,Bad,1101.0
2019-01-04 00:00:00+00:00,MNKD,30463,Good,658.0
2019-06-10 00:00:00+00:00,MNKD,30571,Neutral,619.0
2019-06-17 00:00:00+00:00,MNKD,30576,Neutral,604.0
2019-08-08 00:00:00+00:00,MNKD,30613,Neutral,715.0
2019-11-06 00:00:00+00:00,MNKD,30675,Neutral,378.0
2011-07-05 00:00:00+00:00,NFLX,31145,Good,219.0
2011-07-13 00:00:00+00:00,NFLX,31151,Good,306.0
2011-07-26 00:00:00+00:00,NFLX,31160,Good,472.0
2011-09-02 00:00:00+00:00,NFLX,31188,Good,230.0
2011-09-15 00:00:00+00:00,NFLX,31196,Bad,143.0
2011-10-11 00:00:00+00:00,NFLX,31213,Neutral,325.0
2011-10-25 00:00:00+00:00,NFLX,31223,Good,855.0
2011-12-01 00:00:00+00:00,NFLX,31248,Bad,178.0
2012-01-05 00:00:00+00:00,NFLX,31271,Good,303.0
2012-01-26 00:00:00+00:00,NFLX,31285,Good,544.0
2012-04-24 00:00:00+00:00,NFLX,31347,Bad,598.0
2012-05-23 00:00:00+00:00,NFLX,31368,Good,60.0
2012-07-25 00:00:00+00:00,NFLX,31411,Bad,464.0
2012-08-15 00:00:00+00:00,NFLX,31426,Good,109.0
2012-09-04 00:00:00+00:00,NFLX,31439,Neutral,109.0
2012-10-29 00:00:00+00:00,NFLX,31477,Good,451.0
2012-10-31 00:00:00+00:00,NFLX,31479,Bad,211.0
2012-12-12 00:00:00+00:00,NFLX,31507,Good,124.0
2013-01-03 00:00:00+00:00,NFLX,31521,Neutral,110.0
2013-01-24 00:00:00+00:00,NFLX,31535,Good,1210.0
2013-04-23 00:00:00+00:00,NFLX,31597,Good,1144.0
2013-05-06 00:00:00+00:00,NFLX,31606,Bad,144.0
2013-05-28 00:00:00+00:00,NFLX,31621,Bad,197.0
2013-07-23 00:00:00+00:00,NFLX,31660,Neutral,1259.0
2013-10-22 00:00:00+00:00,NFLX,31723,Neutral,2522.0
2013-12-30 00:00:00+00:00,NFLX,31769,Neutral,181.0
2014-01-23 00:00:00+00:00,NFLX,31785,Good,1351.0
2014-04-22 00:00:00+00:00,NFLX,31847,Good,1171.0
2014-07-01 00:00:00+00:00,NFLX,31896,Neutral,347.0
2014-07-22 00:00:00+00:00,NFLX,31910,Bad,903.0
2014-10-16 00:00:00+00:00,NFLX,31970,Neutral,2521.0
2015-01-21 00:00:00+00:00,NFLX,32034,Good,1435.0
2015-03-05 00:00:00+00:00,NFLX,32064,Bad,225.0
2015-04-16 00:00:00+00:00,NFLX,32094,Good,2013.0
2015-05-15 00:00:00+00:00,NFLX,32115,Good,585.0
2015-06-24 00:00:00+00:00,NFLX,32142,Good,1519.0
2015-07-16 00:00:00+00:00,NFLX,32157,Good,2898.0
2015-10-09 00:00:00+00:00,NFLX,32217,Good,1496.0
2015-10-15 00:00:00+00:00,NFLX,32220,Good,3584.0
2016-01-04 00:00:00+00:00,NFLX,32273,Neutral,634.0
2016-04-19 00:00:00+00:00,NFLX,32347,Good,3443.0
2016-07-01 00:00:00+00:00,NFLX,32399,Good,583.0
2016-07-19 00:00:00+00:00,NFLX,32410,Neutral,3283.0
2016-10-18 00:00:00+00:00,NFLX,32473,Good,2979.0
2017-01-19 00:00:00+00:00,NFLX,32535,Good,2477.0
2017-04-17 00:00:00+00:00,NFLX,32596,Good,505.0
2017-04-18 00:00:00+00:00,NFLX,32597,Good,2851.0
2017-06-12 00:00:00+00:00,NFLX,32635,Neutral,639.0
2017-07-18 00:00:00+00:00,NFLX,32660,Good,3713.0
2017-08-09 00:00:00+00:00,NFLX,32676,Bad,1236.0
2017-10-17 00:00:00+00:00,NFLX,32723,Good,3646.0
2018-06-13 00:00:00+00:00,NFLX,32887,Neutral,643.0
2018-07-17 00:00:00+00:00,NFLX,32910,Neutral,8867.0
2018-10-17 00:00:00+00:00,NFLX,32974,Neutral,4618.0
2019-01-18 00:00:00+00:00,NFLX,33037,Bad,5057.0
2019-07-18 00:00:00+00:00,NFLX,33162,Bad,4321.0
2019-10-17 00:00:00+00:00,NFLX,33225,Neutral,4311.0
2020-01-22 00:00:00+00:00,NFLX,33289,Neutral,2751.0
2014-06-18 00:00:00+00:00,PLUG,34451,Good,435.0
2014-06-19 00:00:00+00:00,PLUG,34452,Good,1573.0
2014-06-27 00:00:00+00:00,PLUG,34458,Good,706.0
2014-07-15 00:00:00+00:00,PLUG,34469,Neutral,819.0
2014-07-21 00:00:00+00:00,PLUG,34473,Good,1028.0
2014-08-14 00:00:00+00:00,PLUG,34491,Neutral,2611.0
2014-09-24 00:00:00+00:00,PLUG,34519,Good,1218.0
2014-12-04 00:00:00+00:00,PLUG,34567,Bad,413.0
2015-05-11 00:00:00+00:00,PLUG,34675,Neutral,890.0
2015-08-03 00:00:00+00:00,PLUG,34733,Good,448.0
2015-08-06 00:00:00+00:00,PLUG,34736,Good,869.0
2015-10-19 00:00:00+00:00,PLUG,34786,Good,339.0
2015-11-03 00:00:00+00:00,PLUG,34797,Good,459.0
2015-11-09 00:00:00+00:00,PLUG,34801,Neutral,770.0
2015-12-16 00:00:00+00:00,PLUG,34826,Good,348.0
2016-01-28 00:00:00+00:00,PLUG,34854,Neutral,315.0
2016-03-10 00:00:00+00:00,PLUG,34883,Good,601.0
2016-04-25 00:00:00+00:00,PLUG,34915,Good,212.0
2016-05-10 00:00:00+00:00,PLUG,34926,Bad,347.0
2016-06-20 00:00:00+00:00,PLUG,34954,Bad,84.0
2016-07-18 00:00:00+00:00,PLUG,34973,Bad,119.0
2016-08-01 00:00:00+00:00,PLUG,34983,Bad,159.0
2016-08-04 00:00:00+00:00,PLUG,34986,Neutral,380.0
2016-09-08 00:00:00+00:00,PLUG,35010,Bad,314.0
2016-11-07 00:00:00+00:00,PLUG,35051,Bad,415.0
2016-12-02 00:00:00+00:00,PLUG,35068,Good,137.0
2016-12-30 00:00:00+00:00,PLUG,35087,Bad,145.0
2017-01-17 00:00:00+00:00,PLUG,35097,Bad,123.0
2017-02-13 00:00:00+00:00,PLUG,35116,Good,1486.0
2017-02-17 00:00:00+00:00,PLUG,35120,Good,519.0
2017-03-09 00:00:00+00:00,PLUG,35133,Bad,289.0
2017-04-05 00:00:00+00:00,PLUG,35152,Good,1939.0
2017-06-08 00:00:00+00:00,PLUG,35197,Good,652.0
2017-06-19 00:00:00+00:00,PLUG,35204,Good,682.0
2017-07-21 00:00:00+00:00,PLUG,35227,Good,738.0
2017-08-08 00:00:00+00:00,PLUG,35239,Good,770.0
2018-03-22 00:00:00+00:00,PLUG,35393,Neutral,192.0
2018-05-09 00:00:00+00:00,PLUG,35427,Good,331.0
2018-07-30 00:00:00+00:00,PLUG,35483,Good,168.0
2018-08-09 00:00:00+00:00,PLUG,35491,Good,371.0
2018-08-23 00:00:00+00:00,PLUG,35501,Good,196.0
2018-09-26 00:00:00+00:00,PLUG,35524,Good,129.0
2018-10-16 00:00:00+00:00,PLUG,35537,Good,132.0
2018-11-08 00:00:00+00:00,PLUG,35554,Good,201.0
2018-12-10 00:00:00+00:00,PLUG,35574,Neutral,180.0
2018-12-27 00:00:00+00:00,PLUG,35586,Good,264.0
2019-01-07 00:00:00+00:00,PLUG,35592,Good,237.0
2019-02-15 00:00:00+00:00,PLUG,35620,Good,198.0
2019-03-07 00:00:00+00:00,PLUG,35633,Neutral,342.0
2019-05-08 00:00:00+00:00,PLUG,35677,Good,249.0
2019-05-28 00:00:00+00:00,PLUG,35690,Good,206.0
2019-06-25 00:00:00+00:00,PLUG,35710,Bad,199.0
2019-08-06 00:00:00+00:00,PLUG,35739,Good,265.0
2019-09-09 00:00:00+00:00,PLUG,35762,Good,158.0
2019-10-17 00:00:00+00:00,PLUG,35789,Good,203.0
2019-11-07 00:00:00+00:00,PLUG,35804,Neutral,367.0
2020-01-06 00:00:00+00:00,PLUG,35842,Good,316.0
2020-02-19 00:00:00+00:00,PLUG,35872,Good,732.0
2020-03-05 00:00:00+00:00,PLUG,35883,Neutral,701.0
2012-03-21 00:00:00+00:00,QQQ,36451,Neutral,69.0
2012-04-02 00:00:00+00:00,QQQ,36459,Good,81.0
2012-04-30 00:00:00+00:00,QQQ,36479,Good,79.0
2012-06-04 00:00:00+00:00,QQQ,36503,Good,110.0
2012-10-05 00:00:00+00:00,QQQ,36590,Good,72.0
2012-10-19 00:00:00+00:00,QQQ,36599,Bad,94.0
2012-10-31 00:00:00+00:00,QQQ,36607,Neutral,41.0
2012-11-08 00:00:00+00:00,QQQ,36613,Bad,103.0
2012-11-26 00:00:00+00:00,QQQ,36623,Good,70.0
2012-12-27 00:00:00+00:00,QQQ,36645,Neutral,54.0
2013-01-31 00:00:00+00:00,QQQ,36668,Bad,88.0
2013-03-04 00:00:00+00:00,QQQ,36689,Good,176.0
2013-03-18 00:00:00+00:00,QQQ,36699,Good,137.0
2013-04-15 00:00:00+00:00,QQQ,36719,Good,108.0
2013-04-29 00:00:00+00:00,QQQ,36729,Good,147.0
2013-05-06 00:00:00+00:00,QQQ,36734,Good,174.0
2013-05-13 00:00:00+00:00,QQQ,36739,Good,164.0
2013-05-22 00:00:00+00:00,QQQ,36746,Bad,108.0
2013-05-28 00:00:00+00:00,QQQ,36749,Good,151.0
2013-06-03 00:00:00+00:00,QQQ,36753,Good,176.0
2013-07-29 00:00:00+00:00,QQQ,36792,Good,115.0
2013-08-23 00:00:00+00:00,QQQ,36811,Neutral,256.0
2013-09-23 00:00:00+00:00,QQQ,36831,Bad,162.0
2013-09-30 00:00:00+00:00,QQQ,36836,Bad,165.0
2013-10-09 00:00:00+00:00,QQQ,36843,Bad,231.0
2014-01-02 00:00:00+00:00,QQQ,36899,Neutral,125.0
2014-01-21 00:00:00+00:00,QQQ,36911,Neutral,151.0
2014-01-27 00:00:00+00:00,QQQ,36915,Bad,277.0
2014-03-03 00:00:00+00:00,QQQ,36939,Bad,392.0
2014-03-14 00:00:00+00:00,QQQ,36948,Bad,291.0
2014-03-27 00:00:00+00:00,QQQ,36957,Bad,273.0
2014-04-04 00:00:00+00:00,QQQ,36963,Bad,260.0
2014-04-07 00:00:00+00:00,QQQ,36964,Bad,626.0
2014-04-10 00:00:00+00:00,QQQ,36967,Bad,320.0
2014-06-25 00:00:00+00:00,QQQ,37020,Bad,261.0
2014-12-29 00:00:00+00:00,QQQ,37147,Neutral,266.0
2015-02-09 00:00:00+00:00,QQQ,37175,Neutral,298.0
2015-03-19 00:00:00+00:00,QQQ,37202,Neutral,376.0
2015-06-15 00:00:00+00:00,QQQ,37263,Good,233.0
2015-07-06 00:00:00+00:00,QQQ,37277,Bad,303.0
2015-07-27 00:00:00+00:00,QQQ,37292,Bad,421.0
2015-08-20 00:00:00+00:00,QQQ,37310,Neutral,279.0
2015-12-14 00:00:00+00:00,QQQ,37388,Bad,459.0
2015-12-21 00:00:00+00:00,QQQ,37393,Bad,343.0
2016-01-04 00:00:00+00:00,QQQ,37401,Good,424.0
2016-02-08 00:00:00+00:00,QQQ,37425,Neutral,616.0
2016-04-22 00:00:00+00:00,QQQ,37478,Bad,323.0
2016-09-12 00:00:00+00:00,QQQ,37576,Bad,469.0
2016-09-22 00:00:00+00:00,QQQ,37584,Good,272.0
2016-11-28 00:00:00+00:00,QQQ,37628,Good,243.0
2016-12-27 00:00:00+00:00,QQQ,37648,Neutral,261.0
2017-01-03 00:00:00+00:00,QQQ,37652,Bad,419.0
2017-04-06 00:00:00+00:00,QQQ,37717,Bad,421.0
2017-05-08 00:00:00+00:00,QQQ,37739,Good,397.0
