date,ticker,Polarity,daily_return,businessday,N,Type
2011-05-19 00:00:00+00:00,AAPL,0.7142857142857143,0.0019419189690175198,True,181.0,
2011-05-20 00:00:00+00:00,AAPL,0.7040816326530612,-0.01559333979385058,True,209.0,
2011-05-23 00:00:00+00:00,AAPL,0.7322175732217573,-0.002446184595191303,True,271.0,
2011-05-24 00:00:00+00:00,AAPL,0.6201117318435754,-0.006608821967967082,True,197.0,
2011-05-25 00:00:00+00:00,AAPL,0.6140350877192983,0.013817393660254584,True,134.0,
2011-05-26 00:00:00+00:00,AAPL,0.5223880597014925,-0.005285349486311541,True,152.0,
2011-05-27 00:00:00+00:00,AAPL,0.6871508379888268,0.007194029850746242,True,201.0,
2011-05-31 00:00:00+00:00,AAPL,0.8034682080924855,0.030882279719036232,True,181.0,
2011-06-01 00:00:00+00:00,AAPL,0.7777777777777778,-0.006669867655747619,True,228.0,
2011-06-02 00:00:00+00:00,AAPL,0.49700598802395207,0.0017133512282321295,True,184.0,
2011-06-03 00:00:00+00:00,AAPL,0.6835443037974683,-0.00769134554817219,True,178.0,
2011-06-06 00:00:00+00:00,AAPL,0.7358490566037735,-0.015723241323084114,True,165.0,
2011-06-07 00:00:00+00:00,AAPL,0.589041095890411,-0.01774937824667555,True,511.0,Neutral
2011-06-08 00:00:00+00:00,AAPL,0.49295774647887325,0.000602276815977465,True,158.0,
2011-06-09 00:00:00+00:00,AAPL,0.6705882352941176,-0.002257404354003234,True,81.0,
2011-06-10 00:00:00+00:00,AAPL,0.5416666666666666,-0.016863254302188713,True,161.0,
2011-06-13 00:00:00+00:00,AAPL,0.47096774193548385,0.002147959562686763,True,184.0,
2011-06-14 00:00:00+00:00,AAPL,0.6296296296296297,0.017881169078959758,True,119.0,
2011-06-15 00:00:00+00:00,AAPL,0.5959595959595959,-0.017115870533028432,True,111.0,
2011-06-16 00:00:00+00:00,AAPL,0.6,-0.004866105585309866,True,159.0,
2011-06-17 00:00:00+00:00,AAPL,0.5979899497487438,-0.015069473489974006,True,462.0,Neutral
2011-06-20 00:00:00+00:00,AAPL,0.5154185022026432,-0.015424966732499601,True,523.0,
2011-06-21 00:00:00+00:00,AAPL,0.5971731448763251,0.0316503224771556,True,317.0,
2011-06-22 00:00:00+00:00,AAPL,0.7216494845360825,-0.008269290140463736,True,212.0,
2011-06-23 00:00:00+00:00,AAPL,0.5746606334841629,0.02671963134185651,True,232.0,
2011-06-24 00:00:00+00:00,AAPL,0.6653386454183267,-0.014732964564412532,True,275.0,
2011-06-27 00:00:00+00:00,AAPL,0.6422018348623854,0.017435268348850563,True,229.0,
2011-06-28 00:00:00+00:00,AAPL,0.643312101910828,0.0096976264998907,True,173.0,
2011-06-29 00:00:00+00:00,AAPL,0.5652173913043478,-0.00363896666351593,True,155.0,
2011-06-30 00:00:00+00:00,AAPL,0.7305699481865285,0.004879654985042059,True,219.0,
2011-07-01 00:00:00+00:00,AAPL,0.7409326424870466,0.02261149275742569,True,213.0,
2011-07-05 00:00:00+00:00,AAPL,0.7910447761194029,0.017974654256987188,True,274.0,
2011-07-06 00:00:00+00:00,AAPL,0.8,0.006668059601867782,True,240.0,
2011-07-07 00:00:00+00:00,AAPL,0.8504672897196262,0.01546508939432889,True,226.0,
2011-07-08 00:00:00+00:00,AAPL,0.7859531772575251,0.007026819512127025,True,337.0,
2011-07-11 00:00:00+00:00,AAPL,0.8160919540229885,-0.015873871059294276,True,274.0,
2011-07-12 00:00:00+00:00,AAPL,0.7009345794392523,-0.0007062146892655718,True,229.0,
2011-07-13 00:00:00+00:00,AAPL,0.7867647058823529,0.012070643109540757,True,288.0,
2011-07-14 00:00:00+00:00,AAPL,0.7655172413793103,-0.0006982850315147004,True,325.0,
2011-07-15 00:00:00+00:00,AAPL,0.7119341563786008,0.019984962964613162,True,261.0,
2011-07-18 00:00:00+00:00,AAPL,0.8810289389067524,0.024334045151429118,True,674.0,
2011-07-19 00:00:00+00:00,AAPL,0.7917888563049853,0.008159497275535,True,754.0,
2011-07-20 00:00:00+00:00,AAPL,0.8404319136172765,0.026668381937949404,True,1874.0,
2011-07-21 00:00:00+00:00,AAPL,0.75,0.001008064125305408,True,404.0,
2011-07-22 00:00:00+00:00,AAPL,0.7816901408450704,0.015518035179890033,True,319.0,
2011-07-25 00:00:00+00:00,AAPL,0.8102189781021898,0.013221485207767447,True,446.0,
2011-07-26 00:00:00+00:00,AAPL,0.7911832946635731,0.012321204516938522,True,464.0,
2011-07-27 00:00:00+00:00,AAPL,0.7026239067055393,-0.026821348008229884,True,377.0,
2011-07-28 00:00:00+00:00,AAPL,0.68,-0.00196130823505436,True,369.0,
2011-07-29 00:00:00+00:00,AAPL,0.6229508196721312,-0.003419937639223769,True,274.0,
2011-08-01 00:00:00+00:00,AAPL,0.6691729323308271,0.01605713439722578,True,300.0,
2011-08-02 00:00:00+00:00,AAPL,0.7023809523809523,-0.019760554505355965,True,180.0,
2011-08-03 00:00:00+00:00,AAPL,0.6216216216216216,0.009410943405929295,True,220.0,
2011-08-04 00:00:00+00:00,AAPL,0.7387755102040816,-0.03871923379985143,True,267.0,
2011-08-05 00:00:00+00:00,AAPL,0.6168831168831169,-0.009937196915494217,True,337.0,
2011-08-08 00:00:00+00:00,AAPL,0.6308539944903582,-0.054627723355280655,True,403.0,
2011-08-09 00:00:00+00:00,AAPL,0.6657223796033994,0.058888538231888665,True,403.0,
2011-08-10 00:00:00+00:00,AAPL,0.7469135802469136,-0.027592871110588724,True,351.0,
2011-08-11 00:00:00+00:00,AAPL,0.6911196911196911,0.027523467788501232,True,275.0,
2011-08-12 00:00:00+00:00,AAPL,0.7295373665480427,0.008803799603858575,True,301.0,
2011-08-15 00:00:00+00:00,AAPL,0.7269372693726938,0.017029656410771254,True,289.0,
2011-08-16 00:00:00+00:00,AAPL,0.796875,-0.007641923789155403,True,131.0,
2011-08-17 00:00:00+00:00,AAPL,0.6510638297872341,-0.0001051566414750349,True,266.0,
2011-08-18 00:00:00+00:00,AAPL,0.5982142857142857,-0.037824650404794435,True,247.0,
2011-08-19 00:00:00+00:00,AAPL,0.6613418530351438,-0.027373283086280176,True,358.0,
2011-08-22 00:00:00+00:00,AAPL,0.46258503401360546,0.0011515883492965173,True,336.0,
2011-08-23 00:00:00+00:00,AAPL,0.5384615384615384,0.04814277297721903,True,227.0,
2011-08-24 00:00:00+00:00,AAPL,0.6455696202531646,0.006905727866548972,True,266.0,
2011-08-25 00:00:00+00:00,AAPL,0.7484885126964933,-0.0065393962076503165,True,989.0,Neutral
2011-08-26 00:00:00+00:00,AAPL,0.7355371900826446,0.02638336187520074,True,397.0,
2011-08-29 00:00:00+00:00,AAPL,0.8292011019283747,0.016658872116869228,True,396.0,
2011-08-30 00:00:00+00:00,AAPL,0.8095238095238095,5.126035336044943e-05,True,208.0,
2011-08-31 00:00:00+00:00,AAPL,0.696,-0.013231108829229066,True,289.0,
2011-09-01 00:00:00+00:00,AAPL,0.5648535564853556,-0.00987446430565364,True,283.0,
2011-09-02 00:00:00+00:00,AAPL,0.5714285714285714,-0.018318793795764066,True,143.0,
2011-09-06 00:00:00+00:00,AAPL,0.6145833333333334,0.015211870477526146,True,205.0,
2011-09-07 00:00:00+00:00,AAPL,0.8162162162162162,0.011033865566805412,True,193.0,
2011-09-08 00:00:00+00:00,AAPL,0.7945945945945946,0.0005470268160088221,True,198.0,
2011-09-09 00:00:00+00:00,AAPL,0.554140127388535,-0.01733742861099008,True,174.0,
2011-09-12 00:00:00+00:00,AAPL,0.625,0.006516874893587099,True,289.0,
2011-09-13 00:00:00+00:00,AAPL,0.6990291262135923,0.012317734379112544,True,225.0,
2011-09-14 00:00:00+00:00,AAPL,0.7686567164179104,0.012167827986064195,True,284.0,
2011-09-15 00:00:00+00:00,AAPL,0.7488789237668162,0.009401490095080733,True,243.0,
2011-09-16 00:00:00+00:00,AAPL,0.6913183279742765,0.019187729519231755,True,349.0,
2011-09-19 00:00:00+00:00,AAPL,0.7714285714285715,0.02779026217228453,True,492.0,
2011-09-20 00:00:00+00:00,AAPL,0.7923250564334086,0.004421470738284583,True,486.0,
2011-09-21 00:00:00+00:00,AAPL,0.6910112359550562,-0.003168460438542575,True,420.0,
2011-09-22 00:00:00+00:00,AAPL,0.6785714285714286,-0.025040034332022287,True,444.0,
2011-09-23 00:00:00+00:00,AAPL,0.6133651551312649,0.006171867846999302,True,462.0,
2011-09-26 00:00:00+00:00,AAPL,0.6956521739130435,-0.002794904842812307,True,476.0,
2011-09-27 00:00:00+00:00,AAPL,0.7610619469026548,-0.009698141982336317,True,502.0,
2011-09-28 00:00:00+00:00,AAPL,0.6021798365122616,-0.005635425396097182,True,435.0,
2011-09-29 00:00:00+00:00,AAPL,0.5863746958637469,-0.01622125346411285,True,478.0,
2011-09-30 00:00:00+00:00,AAPL,0.632183908045977,-0.02368333400713496,True,492.0,
2011-10-03 00:00:00+00:00,AAPL,0.6951983298538622,-0.017622993348814786,True,547.0,
2011-10-04 00:00:00+00:00,AAPL,0.6889952153110048,-0.005606006257180773,True,483.0,
2011-10-05 00:00:00+00:00,AAPL,0.7248868778280543,0.01543624161073831,True,1278.0,Neutral
2011-10-06 00:00:00+00:00,AAPL,0.7854077253218884,-0.0023265036351618473,True,846.0,
2011-10-07 00:00:00+00:00,AAPL,0.6608187134502924,-0.020059914672602597,True,386.0,
2011-10-11 00:00:00+00:00,AAPL,0.7245508982035929,0.029526015277384854,True,746.0,
2011-10-12 00:00:00+00:00,AAPL,0.7204968944099379,0.0047465336444443285,True,349.0,
2011-10-13 00:00:00+00:00,AAPL,0.6666666666666666,0.01551503020960232,True,342.0,
2011-10-14 00:00:00+00:00,AAPL,0.7772397094430993,0.033224812898778655,True,479.0,
2011-10-17 00:00:00+00:00,AAPL,0.8347826086956521,-0.004763056872037819,True,748.0,
2011-10-18 00:00:00+00:00,AAPL,0.7378048780487805,0.005357270538757231,True,745.0,
2011-10-19 00:00:00+00:00,AAPL,0.716159809183065,-0.055939727546886364,True,1937.0,
2011-10-20 00:00:00+00:00,AAPL,0.5158924205378973,-0.008303647584165352,True,472.0,
2011-10-21 00:00:00+00:00,AAPL,0.5664335664335665,-0.006172371050568004,True,322.0,
2011-10-24 00:00:00+00:00,AAPL,0.6301703163017032,0.03283526357319233,True,468.0,
2011-10-25 00:00:00+00:00,AAPL,0.6497695852534562,-0.019715602920758135,True,233.0,
2011-10-26 00:00:00+00:00,AAPL,0.5394736842105263,0.007114714712389558,True,351.0,
2011-10-27 00:00:00+00:00,AAPL,0.5311355311355311,0.010209660254376862,True,301.0,
2011-10-28 00:00:00+00:00,AAPL,0.7054263565891473,0.0006424917838345756,True,287.0,
2011-10-31 00:00:00+00:00,AAPL,0.7607361963190185,-0.0004198295982262845,True,354.0,
2011-11-01 00:00:00+00:00,AAPL,0.5544554455445545,-0.02043082662186857,True,217.0,
2011-11-02 00:00:00+00:00,AAPL,0.5520833333333334,0.0022697787629624155,True,201.0,
2011-11-03 00:00:00+00:00,AAPL,0.6521739130434783,0.01424224352683634,True,210.0,
2011-11-04 00:00:00+00:00,AAPL,0.6814159292035398,-0.0070211624030278585,True,241.0,
2011-11-07 00:00:00+00:00,AAPL,0.6486486486486487,-0.0012741855205422592,True,244.0,
2011-11-08 00:00:00+00:00,AAPL,0.7399103139013453,0.016260975752108386,True,247.0,
2011-11-09 00:00:00+00:00,AAPL,0.696969696969697,-0.02695519713080785,True,256.0,
2011-11-10 00:00:00+00:00,AAPL,0.5052083333333334,-0.025450313701679605,True,444.0,
2011-11-14 00:00:00+00:00,AAPL,0.6190476190476191,-0.013935806770318804,True,1088.0,
2011-11-15 00:00:00+00:00,AAPL,0.5675675675675675,0.02523329575401312,True,417.0,
2011-11-16 00:00:00+00:00,AAPL,0.65,-0.010441581422256041,True,328.0,
2011-11-17 00:00:00+00:00,AAPL,0.616580310880829,-0.01912828492679486,True,216.0,
2011-11-18 00:00:00+00:00,AAPL,0.5885167464114832,-0.006544606661190833,True,244.0,
2011-11-21 00:00:00+00:00,AAPL,0.6149068322981367,-0.015815837200618743,True,366.0,
2011-11-22 00:00:00+00:00,AAPL,0.6649746192893401,0.020324651897654533,True,222.0,
2011-11-23 00:00:00+00:00,AAPL,0.5225806451612903,-0.02528490543983164,True,175.0,
2011-11-25 00:00:00+00:00,AAPL,0.5939086294416244,-0.009319000771655817,True,218.0,
2011-11-28 00:00:00+00:00,AAPL,0.5769230769230769,0.034518771226482725,True,230.0,
2011-11-29 00:00:00+00:00,AAPL,0.6956521739130435,-0.007763453153248889,True,152.0,
2011-11-30 00:00:00+00:00,AAPL,0.4649122807017544,0.02411575498082108,True,246.0,
2011-12-01 00:00:00+00:00,AAPL,0.7636363636363637,0.014992097985554675,True,242.0,
2011-12-02 00:00:00+00:00,AAPL,0.8362068965517241,0.004562730507120749,True,249.0,
2011-12-05 00:00:00+00:00,AAPL,0.7185929648241206,0.008493712894695582,True,222.0,
2011-12-06 00:00:00+00:00,AAPL,0.5194805194805194,-0.005241596772560531,True,164.0,
2011-12-07 00:00:00+00:00,AAPL,0.4788732394366197,-0.004757667099177243,True,153.0,
2011-12-08 00:00:00+00:00,AAPL,0.6906077348066298,0.004035056156673322,True,202.0,
2011-12-09 00:00:00+00:00,AAPL,0.5576036866359447,0.007576921107868673,True,234.0,
2011-12-12 00:00:00+00:00,AAPL,0.6796116504854369,-0.004522127940653542,True,226.0,
2011-12-13 00:00:00+00:00,AAPL,0.6271186440677966,-0.007732748060432781,True,259.0,
2011-12-14 00:00:00+00:00,AAPL,0.43414634146341463,-0.022170211671510565,True,230.0,
2011-12-15 00:00:00+00:00,AAPL,0.4972677595628415,-0.003287829769325734,True,212.0,
2011-12-16 00:00:00+00:00,AAPL,0.6025641025641025,0.005488969229957341,True,163.0,
2011-12-19 00:00:00+00:00,AAPL,0.6862745098039216,0.003123195714744398,True,221.0,
2011-12-20 00:00:00+00:00,AAPL,0.7830188679245284,0.03594887721275941,True,232.0,
2011-12-21 00:00:00+00:00,AAPL,0.7517241379310344,0.0012501578166395078,True,333.0,
2011-12-22 00:00:00+00:00,AAPL,0.832,0.005309639286416923,True,284.0,
2011-12-23 00:00:00+00:00,AAPL,0.7582417582417582,0.011993476652703006,True,202.0,
2011-12-27 00:00:00+00:00,AAPL,0.8108108108108109,0.007933974857659454,True,397.0,
2011-12-28 00:00:00+00:00,AAPL,0.7027027027027027,-0.009568764912798455,True,249.0,
2011-12-29 00:00:00+00:00,AAPL,0.7478991596638656,0.006159323312156628,True,259.0,
2011-12-30 00:00:00+00:00,AAPL,0.7671957671957672,-0.0002962085308056972,True,199.0,
2012-01-03 00:00:00+00:00,AAPL,0.8489425981873112,0.015382740740740752,True,353.0,
2012-01-04 00:00:00+00:00,AAPL,0.7011494252873564,0.005374097089849927,True,188.0,
2012-01-05 00:00:00+00:00,AAPL,0.7718631178707225,0.011101973684210398,True,288.0,
2012-01-06 00:00:00+00:00,AAPL,0.806930693069307,0.010453771260436229,True,443.0,
2012-01-09 00:00:00+00:00,AAPL,0.8169257340241797,-0.0015861269314900728,True,634.0,
2012-01-10 00:00:00+00:00,AAPL,0.6749435665914221,0.003580442378288584,True,506.0,
2012-01-11 00:00:00+00:00,AAPL,0.5254237288135594,-0.0016302807303251177,True,337.0,
2012-01-12 00:00:00+00:00,AAPL,0.7449664429530202,-0.0027451899833202953,True,326.0,
2012-01-13 00:00:00+00:00,AAPL,0.6958762886597938,-0.003749519358562714,True,424.0,
2012-01-17 00:00:00+00:00,AAPL,0.7815533980582524,0.011648150353731346,True,466.0,
2012-01-18 00:00:00+00:00,AAPL,0.7706093189964157,0.010383752993083473,True,300.0,
2012-01-19 00:00:00+00:00,AAPL,0.852017937219731,-0.0031693272859950605,True,472.0,
2012-01-20 00:00:00+00:00,AAPL,0.7894736842105263,-0.0174167387492693,True,463.0,
2012-01-23 00:00:00+00:00,AAPL,0.7568,0.01691413316474244,True,710.0,
2012-01-24 00:00:00+00:00,AAPL,0.755834829443447,-0.016375415585539788,True,625.0,
2012-01-25 00:00:00+00:00,AAPL,0.8113035551504102,0.06243904759639407,True,2497.0,Neutral
2012-01-26 00:00:00+00:00,AAPL,0.7612903225806451,-0.004544843952894895,True,721.0,
2012-01-27 00:00:00+00:00,AAPL,0.7194244604316546,0.005960011695117284,True,313.0,
2012-01-30 00:00:00+00:00,AAPL,0.8,0.0128107896619567,True,376.0,
2012-01-31 00:00:00+00:00,AAPL,0.6911764705882353,0.007659874888857221,True,291.0,
2012-02-01 00:00:00+00:00,AAPL,0.7062146892655368,-0.0006353180723071006,True,409.0,
2012-02-02 00:00:00+00:00,AAPL,0.6328502415458938,-0.002345513930599119,True,232.0,
2012-02-03 00:00:00+00:00,AAPL,0.6170212765957447,0.0100193135876252,True,258.0,
2012-02-06 00:00:00+00:00,AAPL,0.7635933806146572,0.009332601142808095,True,478.0,
2012-02-07 00:00:00+00:00,AAPL,0.7377777777777778,0.010474793628898249,True,495.0,
2012-02-08 00:00:00+00:00,AAPL,0.6977928692699491,0.016743809413728217,True,676.0,
2012-02-09 00:00:00+00:00,AAPL,0.7463414634146341,0.03459348062837697,True,909.0,
2012-02-10 00:00:00+00:00,AAPL,0.6936170212765957,0.0005069245796192057,True,1340.0,
2012-02-13 00:00:00+00:00,AAPL,0.7720488466757124,0.01860483931326562,True,836.0,
2012-02-14 00:00:00+00:00,AAPL,0.7217125382262997,0.013648985004994563,True,747.0,
2012-02-15 00:00:00+00:00,AAPL,0.760539629005059,-0.02314211170930225,True,1358.0,
2012-02-16 00:00:00+00:00,AAPL,0.5210126582278481,0.009122470530221527,True,2348.0,
2012-02-17 00:00:00+00:00,AAPL,0.6864728192161821,-0.0001791879926564821,True,904.0,
2012-02-21 00:00:00+00:00,AAPL,0.7383458646616541,0.025352465546084613,True,765.0,
2012-02-22 00:00:00+00:00,AAPL,0.6858108108108109,-0.003515587200760728,True,664.0,
2012-02-23 00:00:00+00:00,AAPL,0.71671388101983,0.006529764015661854,True,799.0,
2012-02-24 00:00:00+00:00,AAPL,0.753968253968254,0.011657777810225589,True,1140.0,
2012-02-27 00:00:00+00:00,AAPL,0.7681159420289855,0.006412664750635955,True,601.0,
2012-02-28 00:00:00+00:00,AAPL,0.7183908045977011,0.018354305798191195,True,766.0,
2012-02-29 00:00:00+00:00,AAPL,0.7670682730923695,0.013130181344960912,True,1115.0,
2012-03-01 00:00:00+00:00,AAPL,0.7058823529411765,0.0037422940786075998,True,1458.0,
2012-03-02 00:00:00+00:00,AAPL,0.7622377622377622,0.0013040572283538054,True,989.0,
2012-03-05 00:00:00+00:00,AAPL,0.7188328912466844,-0.022047801130778977,True,855.0,
